timestamp_iso,zone_name,track_id
2025-12-19T11:25:47.586086,Zone_2,237
2025-12-19T11:25:48.952578,Zone_3,239
2025-12-19T11:25:52.846589,Zone_2,243
2025-12-19T11:25:57.934477,Zone_4,248
2025-12-19T11:26:01.923261,Zone_4,253
2025-12-19T11:26:01.924394,Zone_2,254
2025-12-19T11:26:18.464886,Zone_2,260
2025-12-19T11:26:20.592378,Zone_2,262
2025-12-19T11:26:24.422192,Zone_2,267
2025-12-19T11:26:27.375828,Zone_2,270
2025-12-19T11:26:43.190554,Zone_4,278
2025-12-19T11:27:06.728992,Zone_2,284
2025-12-19T11:27:11.669731,Zone_4,291
2025-12-19T11:27:15.193179,Zone_4,293
2025-12-19T11:27:19.792333,Zone_2,294
2025-12-19T11:27:20.272009,Zone_3,295
2025-12-19T11:27:22.366426,Zone_2,296
2025-12-19T11:27:32.507104,Zone_2,305
2025-12-19T11:27:37.256704,Zone_2,308
2025-12-19T11:27:38.956231,Zone_3,310
2025-12-19T11:27:43.341372,Zone_2,314
2025-12-19T11:27:48.750628,Zone_4,319
2025-12-19T11:27:52.927867,Zone_4,324
2025-12-19T11:27:52.928971,Zone_2,325
2025-12-19T11:28:10.689226,Zone_2,331
2025-12-19T11:28:13.007812,Zone_2,333
2025-12-19T11:28:17.147678,Zone_2,338
2025-12-19T11:28:20.500040,Zone_2,341
2025-12-19T11:28:36.991739,Zone_4,349
2025-12-19T11:29:01.633373,Zone_2,355
2025-12-19T11:29:06.193873,Zone_4,362
2025-12-19T11:29:09.773735,Zone_4,364
2025-12-19T11:29:14.838697,Zone_2,365
2025-12-19T11:29:15.552331,Zone_3,366
2025-12-19T11:29:17.718143,Zone_2,367
2025-12-19T11:29:28.011433,Zone_2,376
2025-12-19T11:29:32.414627,Zone_2,379
2025-12-19T11:29:33.919817,Zone_3,381
2025-12-19T11:29:37.759586,Zone_2,385
2025-12-19T11:29:42.807902,Zone_4,390
2025-12-19T11:29:47.234692,Zone_4,395
2025-12-19T11:29:47.235778,Zone_2,396
2025-12-19T11:30:03.886588,Zone_2,402
2025-12-19T11:30:05.995889,Zone_2,404
2025-12-19T11:30:10.195326,Zone_2,409
2025-12-19T11:30:13.272032,Zone_2,412
2025-12-19T11:30:29.833689,Zone_4,420
2025-12-19T11:30:53.792272,Zone_2,426
2025-12-19T11:30:58.948300,Zone_4,433
2025-12-19T11:31:02.491700,Zone_4,435
2025-12-19T11:31:07.620719,Zone_2,436
2025-12-19T11:31:08.290022,Zone_3,437
2025-12-19T11:31:10.530707,Zone_2,438
2025-12-19T11:31:21.150246,Zone_2,447
2025-12-19T11:31:26.234017,Zone_2,450
2025-12-19T11:31:27.717174,Zone_3,452
2025-12-19T11:31:31.757778,Zone_2,456
2025-12-19T11:31:37.210650,Zone_4,461
2025-12-19T11:31:41.566208,Zone_4,466
2025-12-19T11:31:41.567073,Zone_2,467
2025-12-19T11:31:58.923689,Zone_2,473
2025-12-19T11:32:00.953240,Zone_2,475
2025-12-19T11:32:05.126214,Zone_2,480
2025-12-19T11:32:08.113108,Zone_2,483
2025-12-19T11:32:29.630088,Zone_4,491
2025-12-19T11:33:09.449150,Zone_2,497
2025-12-19T11:33:19.337813,Zone_4,504
2025-12-19T11:33:31.435581,Zone_4,506
2025-12-19T11:33:39.123353,Zone_2,507
2025-12-19T11:33:39.950351,Zone_3,508
2025-12-19T11:33:42.989413,Zone_2,509
2025-12-19T11:34:00.203511,Zone_2,518
2025-12-19T11:34:05.882628,Zone_2,521
2025-12-19T11:34:07.572728,Zone_3,523
2025-12-19T11:34:11.743624,Zone_2,527
2025-12-19T11:34:17.663779,Zone_4,532
2025-12-19T11:34:22.872909,Zone_4,537
2025-12-19T11:34:22.874539,Zone_2,538
2025-12-19T11:34:42.171165,Zone_2,544
2025-12-19T11:34:45.139421,Zone_2,546
2025-12-19T11:34:48.796520,Zone_2,551
2025-12-19T11:34:52.031212,Zone_2,554
2025-12-19T11:35:10.850255,Zone_4,562
2025-12-19T11:35:36.698967,Zone_2,568
2025-12-19T11:35:41.560512,Zone_4,575
2025-12-19T11:35:45.046842,Zone_4,577
2025-12-19T11:35:49.756836,Zone_2,578
2025-12-19T11:35:50.537448,Zone_3,579
2025-12-19T11:35:52.847054,Zone_2,580
2025-12-19T11:36:03.644952,Zone_2,589
2025-12-19T11:36:08.303438,Zone_2,592
2025-12-19T11:36:09.729024,Zone_3,594
2025-12-19T11:36:13.483362,Zone_2,598
2025-12-19T11:36:18.627490,Zone_4,603
2025-12-19T11:36:22.672542,Zone_4,608
2025-12-19T11:36:22.674145,Zone_2,609
2025-12-19T11:36:38.183847,Zone_2,615
2025-12-19T11:36:40.405906,Zone_2,617
2025-12-19T11:36:44.445450,Zone_2,622
2025-12-19T11:36:47.428819,Zone_2,625
2025-12-19T11:37:04.004575,Zone_4,633
2025-12-19T11:37:28.289465,Zone_2,639
2025-12-19T11:37:33.549705,Zone_4,646
2025-12-19T11:37:36.896247,Zone_4,648
2025-12-19T11:37:41.276023,Zone_2,649
2025-12-19T11:37:41.471241,Zone_3,650
2025-12-19T11:37:42.379008,Zone_2,651
2025-12-19T11:37:46.734026,Zone_2,660
2025-12-19T11:37:48.678598,Zone_2,663
2025-12-19T11:37:49.264662,Zone_3,665
2025-12-19T11:37:50.747382,Zone_2,669
2025-12-19T11:37:53.081614,Zone_4,674
2025-12-19T11:37:54.617962,Zone_4,679
2025-12-19T11:37:54.618792,Zone_2,680
2025-12-19T11:38:00.710092,Zone_2,686
2025-12-19T11:38:01.520928,Zone_2,688
2025-12-19T11:38:03.040240,Zone_2,693
2025-12-19T11:38:04.216012,Zone_2,696
2025-12-19T11:38:10.776347,Zone_4,704
2025-12-19T11:38:19.702065,Zone_2,710
2025-12-19T11:38:21.478321,Zone_4,717
2025-12-19T11:38:22.722865,Zone_4,719
2025-12-19T11:38:24.474209,Zone_2,720
2025-12-19T11:38:24.690922,Zone_3,721
2025-12-19T11:38:25.468816,Zone_2,722
2025-12-19T11:38:26.327022,Zone_3,721
2025-12-19T11:38:29.262213,Zone_2,731
2025-12-19T11:38:30.990162,Zone_2,734
2025-12-19T11:38:31.536435,Zone_3,736
2025-12-19T11:38:32.954831,Zone_2,740
2025-12-19T11:38:34.875686,Zone_4,745
2025-12-19T11:38:36.391369,Zone_4,750
2025-12-19T11:38:36.392293,Zone_2,751
2025-12-19T11:38:42.499836,Zone_2,757
2025-12-19T11:43:00.097095,Zone_3,2
2025-12-19T11:43:03.380617,Zone_2,3
2025-12-19T11:43:04.867249,Zone_4,7
2025-12-19T11:43:06.049882,Zone_4,9
2025-12-19T11:43:07.632015,Zone_2,10
2025-12-19T11:43:07.803615,Zone_3,11
2025-12-19T11:43:08.690351,Zone_2,12
2025-12-19T11:43:12.225943,Zone_2,21
2025-12-19T11:43:13.840257,Zone_2,24
2025-12-19T11:43:14.333264,Zone_3,26
2025-12-19T11:43:15.634900,Zone_2,30
2025-12-19T11:43:17.407700,Zone_4,35
2025-12-19T11:43:18.783566,Zone_4,40
2025-12-19T11:43:18.785074,Zone_2,41
2025-12-19T11:43:24.404742,Zone_2,47
2025-12-19T11:43:25.131545,Zone_2,49
2025-12-19T11:43:26.540068,Zone_2,54
2025-12-19T11:43:27.586060,Zone_2,57
2025-12-19T11:43:33.385812,Zone_4,65
2025-12-19T11:43:41.903768,Zone_2,71
2025-12-19T11:43:43.555581,Zone_4,78
2025-12-19T11:43:44.762373,Zone_4,80
2025-12-19T11:43:46.479771,Zone_2,81
2025-12-19T11:43:46.667561,Zone_3,82
2025-12-19T11:43:47.455922,Zone_2,83
2025-12-19T11:43:51.120901,Zone_2,92
2025-12-19T11:43:52.759960,Zone_2,95
2025-12-19T11:43:53.312409,Zone_3,97
2025-12-19T11:43:54.646444,Zone_2,101
2025-12-19T11:43:56.504758,Zone_4,106
2025-12-19T11:43:58.063007,Zone_4,111
2025-12-19T11:43:58.064017,Zone_2,112
2025-12-19T11:44:03.988256,Zone_2,118
2025-12-19T11:44:04.756028,Zone_2,120
2025-12-19T11:44:06.184515,Zone_2,125
2025-12-19T11:44:07.300296,Zone_2,128
2025-12-19T11:44:13.372667,Zone_4,136
2025-12-19T11:44:22.100769,Zone_2,142
2025-12-19T11:44:23.839372,Zone_4,149
2025-12-19T11:44:25.162500,Zone_4,151
2025-12-19T11:44:26.872612,Zone_2,152
2025-12-19T11:44:27.063794,Zone_3,153
2025-12-19T11:44:29.462493,Zone_2,154
2025-12-19T11:44:41.295903,Zone_2,163
2025-12-19T11:44:46.538457,Zone_2,166
2025-12-19T11:44:48.276177,Zone_3,168
2025-12-19T11:44:52.353753,Zone_2,172
2025-12-19T11:44:57.613584,Zone_4,177
2025-12-19T11:45:02.100741,Zone_4,182
2025-12-19T11:45:02.102516,Zone_2,183
2025-12-19T11:45:19.458012,Zone_2,189
2025-12-19T11:45:21.779172,Zone_2,191
2025-12-19T11:45:25.724211,Zone_2,196
2025-12-19T11:45:28.353899,Zone_2,199
2025-12-19T11:45:46.929922,Zone_4,207
2025-12-19T11:46:12.172361,Zone_2,213
2025-12-19T11:46:18.045718,Zone_4,220
2025-12-19T11:46:22.540762,Zone_4,222
2025-12-19T11:46:28.021253,Zone_2,223
2025-12-19T11:46:28.477782,Zone_3,224
2025-12-19T11:46:30.854204,Zone_2,225
2025-12-19T11:46:41.799568,Zone_2,234
2025-12-19T11:46:47.188330,Zone_2,237
2025-12-19T11:46:48.696214,Zone_3,239
2025-12-19T11:46:53.924333,Zone_2,243
2025-12-19T11:47:00.706958,Zone_4,248
2025-12-19T11:47:06.261840,Zone_4,253
2025-12-19T11:47:06.263640,Zone_2,254
2025-12-19T11:47:24.004783,Zone_2,260
2025-12-19T11:47:26.719216,Zone_2,262
2025-12-19T11:47:32.689595,Zone_2,267
2025-12-19T11:47:36.554561,Zone_2,270
2025-12-19T11:47:56.685136,Zone_4,278
2025-12-19T11:48:24.449477,Zone_2,284
2025-12-19T11:48:30.601735,Zone_4,291
2025-12-19T11:48:35.278172,Zone_4,293
2025-12-19T11:48:41.422688,Zone_2,294
2025-12-19T11:48:42.030312,Zone_3,295
2025-12-19T11:48:44.835553,Zone_2,296
2025-12-19T11:48:56.909685,Zone_2,305
2025-12-19T11:49:03.519514,Zone_2,308
2025-12-19T11:49:05.487169,Zone_3,310
2025-12-19T11:49:09.976090,Zone_2,314
2025-12-19T11:49:16.698124,Zone_4,319
2025-12-19T11:49:22.281774,Zone_4,324
2025-12-19T11:49:22.283015,Zone_2,325
2025-12-19T11:49:41.153459,Zone_2,331
2025-12-19T11:49:43.894188,Zone_2,333
2025-12-19T11:49:50.709804,Zone_2,338
2025-12-19T11:49:55.260450,Zone_2,341
2025-12-19T11:50:13.776456,Zone_4,349
2025-12-19T11:50:41.560812,Zone_2,355
2025-12-19T11:50:47.902385,Zone_4,362
2025-12-19T11:50:52.824323,Zone_4,364
2025-12-19T11:50:59.296888,Zone_2,365
2025-12-19T11:51:00.022941,Zone_3,366
2025-12-19T11:51:02.642924,Zone_2,367
2025-12-19T11:51:15.240914,Zone_2,376
2025-12-19T11:51:21.593401,Zone_2,379
2025-12-19T11:51:23.411032,Zone_3,381
2025-12-19T11:51:27.729580,Zone_2,385
2025-12-19T11:51:34.880148,Zone_4,390
2025-12-19T11:51:41.027876,Zone_4,395
2025-12-19T11:51:41.029641,Zone_2,396
2025-12-19T11:52:01.257752,Zone_2,402
2025-12-19T11:52:04.188978,Zone_2,404
2025-12-19T11:52:10.350753,Zone_2,409
2025-12-19T11:52:14.507879,Zone_2,412
2025-12-19T11:52:34.714534,Zone_4,420
2025-12-19T11:53:05.786737,Zone_2,426
2025-12-19T11:53:12.234932,Zone_4,433
2025-12-19T11:53:18.523285,Zone_4,435
2025-12-19T11:53:26.402171,Zone_2,436
2025-12-19T11:53:27.223945,Zone_3,437
2025-12-19T11:53:31.164989,Zone_2,438
2025-12-19T11:53:45.545612,Zone_2,447
2025-12-19T11:53:53.218814,Zone_2,450
2025-12-19T11:53:55.783963,Zone_3,452
2025-12-19T11:54:03.980845,Zone_2,456
2025-12-19T11:54:11.485059,Zone_4,461
2025-12-19T11:54:16.832379,Zone_4,466
2025-12-19T11:54:16.834120,Zone_2,467
2025-12-19T11:54:34.440710,Zone_2,473
2025-12-19T11:54:37.635734,Zone_2,475
2025-12-19T11:54:41.709682,Zone_2,480
2025-12-19T11:54:42.859748,Zone_2,483
2025-12-19T11:55:01.236737,Zone_4,491
2025-12-19T11:55:27.474320,Zone_2,497
2025-12-19T11:55:32.531657,Zone_4,504
2025-12-19T11:55:36.134795,Zone_4,506
2025-12-19T11:55:40.808372,Zone_2,507
2025-12-19T11:55:41.502363,Zone_3,508
2025-12-19T11:55:44.017802,Zone_2,509
2025-12-19T11:55:54.823012,Zone_2,518
2025-12-19T11:55:59.883664,Zone_2,521
2025-12-19T11:56:01.310755,Zone_3,523
2025-12-19T11:56:05.403690,Zone_2,527
2025-12-19T11:56:10.682386,Zone_4,532
2025-12-19T11:56:14.892687,Zone_4,537
2025-12-19T11:56:14.894254,Zone_2,538
2025-12-19T11:56:31.865068,Zone_2,544
2025-12-19T11:56:34.131413,Zone_2,546
2025-12-19T11:56:38.054571,Zone_2,551
2025-12-19T11:56:41.452546,Zone_2,554
2025-12-19T11:56:58.137821,Zone_4,562
2025-12-19T11:57:23.514507,Zone_2,568
2025-12-19T11:57:28.436562,Zone_4,575
2025-12-19T11:57:31.989136,Zone_4,577
2025-12-19T11:57:36.942073,Zone_2,578
2025-12-19T11:57:37.476646,Zone_3,579
2025-12-19T11:57:39.822472,Zone_2,580
2025-12-19T11:57:50.934330,Zone_2,589
2025-12-19T11:57:55.892436,Zone_2,592
2025-12-19T11:57:57.570522,Zone_3,594
2025-12-19T11:58:01.674289,Zone_2,598
2025-12-19T11:58:06.879883,Zone_4,603
2025-12-19T11:58:11.523190,Zone_4,608
2025-12-19T11:58:11.524924,Zone_2,609
2025-12-19T11:58:28.428147,Zone_2,615
2025-12-19T11:58:30.621191,Zone_2,617
2025-12-19T11:58:34.758509,Zone_2,622
2025-12-19T11:58:37.955473,Zone_2,625
2025-12-19T11:58:54.374635,Zone_4,633
2025-12-19T11:59:18.562845,Zone_2,639
2025-12-19T11:59:23.262700,Zone_4,646
2025-12-19T11:59:27.159257,Zone_4,648
2025-12-19T11:59:31.786033,Zone_2,649
2025-12-19T11:59:32.302919,Zone_3,650
2025-12-19T11:59:34.605848,Zone_2,651
2025-12-19T11:59:45.764482,Zone_2,660
2025-12-19T11:59:50.765070,Zone_2,663
2025-12-19T11:59:52.379724,Zone_3,665
2025-12-19T11:59:56.265540,Zone_2,669
2025-12-19T12:00:01.925930,Zone_4,674
2025-12-19T12:00:06.116508,Zone_4,679
2025-12-19T12:00:06.118021,Zone_2,680
2025-12-19T12:00:23.010407,Zone_2,686
2025-12-19T12:00:25.267142,Zone_2,688
2025-12-19T12:00:29.182577,Zone_2,693
2025-12-19T12:00:32.397173,Zone_2,696
2025-12-19T12:00:49.431242,Zone_4,704
2025-12-19T12:01:13.525960,Zone_2,710
2025-12-19T12:01:18.322514,Zone_4,717
2025-12-19T12:01:21.833385,Zone_4,719
2025-12-19T12:01:26.877000,Zone_2,720
2025-12-19T12:01:27.443308,Zone_3,721
2025-12-19T12:01:29.900117,Zone_2,722
2025-12-19T12:01:39.804931,Zone_2,731
2025-12-19T12:01:44.654567,Zone_2,734
2025-12-19T12:01:46.144507,Zone_3,736
2025-12-19T12:01:50.260344,Zone_2,740
2025-12-19T12:01:55.599946,Zone_4,745
2025-12-19T12:02:00.145951,Zone_4,750
2025-12-19T12:02:00.147710,Zone_2,751
2025-12-19T12:02:17.673005,Zone_2,757
2025-12-19T12:02:19.940426,Zone_2,759
2025-12-19T12:02:23.957751,Zone_2,764
2025-12-19T12:02:27.155955,Zone_2,767
2025-12-19T12:02:44.586235,Zone_4,775
2025-12-19T12:03:09.092463,Zone_2,781
2025-12-19T12:03:14.291249,Zone_4,788
2025-12-19T12:03:18.027583,Zone_4,790
2025-12-19T12:03:22.804331,Zone_2,791
2025-12-19T12:03:23.342463,Zone_3,792
2025-12-19T12:03:25.625932,Zone_2,793
2025-12-19T12:03:36.195456,Zone_2,802
2025-12-19T12:03:41.219481,Zone_2,805
2025-12-19T12:03:42.773795,Zone_3,807
2025-12-19T12:03:46.440683,Zone_2,811
2025-12-19T12:03:52.048334,Zone_4,816
2025-12-19T12:03:56.173291,Zone_4,821
2025-12-19T12:03:56.174996,Zone_2,822
2025-12-19T12:04:12.357927,Zone_2,828
2025-12-19T12:04:14.822141,Zone_2,830
2025-12-19T12:04:18.756607,Zone_2,835
2025-12-19T12:04:21.879903,Zone_2,838
2025-12-19T12:04:38.949996,Zone_4,846
2025-12-19T12:05:03.305659,Zone_2,852
2025-12-19T12:05:08.192737,Zone_4,859
2025-12-19T12:05:11.789394,Zone_4,861
2025-12-19T12:05:16.595038,Zone_2,862
2025-12-19T12:05:17.237724,Zone_3,863
2025-12-19T12:05:19.630143,Zone_2,864
2025-12-19T12:05:30.142086,Zone_2,873
2025-12-19T12:05:34.955851,Zone_2,876
2025-12-19T12:05:36.483072,Zone_3,878
2025-12-19T12:05:40.437438,Zone_2,882
2025-12-19T12:05:46.188430,Zone_4,887
2025-12-19T12:05:50.451159,Zone_4,892
2025-12-19T12:05:50.452524,Zone_2,893
2025-12-19T12:06:07.612302,Zone_2,899
2025-12-19T12:06:09.861915,Zone_2,901
2025-12-19T12:06:13.928598,Zone_2,906
2025-12-19T12:06:17.224081,Zone_2,909
2025-12-19T12:06:34.253393,Zone_4,917
2025-12-19T12:06:58.685546,Zone_2,923
2025-12-19T12:07:03.345975,Zone_4,930
2025-12-19T12:07:08.615201,Zone_4,932
2025-12-19T12:07:16.018957,Zone_2,933
2025-12-19T12:07:16.887656,Zone_3,934
2025-12-19T12:07:20.277457,Zone_2,935
2025-12-19T12:07:35.796500,Zone_2,944
2025-12-19T12:07:43.162631,Zone_2,947
2025-12-19T12:07:45.533720,Zone_3,949
2025-12-19T12:07:51.011344,Zone_2,953
2025-12-19T12:07:58.760799,Zone_4,958
2025-12-19T12:08:05.181838,Zone_4,963
2025-12-19T12:08:05.183567,Zone_2,964
2025-12-19T12:08:29.500669,Zone_2,970
2025-12-19T12:08:33.030511,Zone_2,972
2025-12-19T12:08:38.646271,Zone_2,977
2025-12-19T12:08:50.755313,Zone_2,980
2025-12-19T12:09:14.781440,Zone_4,988
2025-12-19T12:09:39.123852,Zone_2,994
2025-12-19T12:09:43.834908,Zone_4,1001
2025-12-19T12:09:47.231127,Zone_4,1003
2025-12-19T12:09:52.393926,Zone_2,1004
2025-12-19T12:09:52.993061,Zone_3,1005
2025-12-19T12:09:55.396483,Zone_2,1006
2025-12-19T12:10:08.556861,Zone_2,1015
2025-12-19T12:10:14.692057,Zone_2,1018
2025-12-19T12:10:16.636116,Zone_3,1020
2025-12-19T12:10:21.118311,Zone_2,1024
2025-12-19T12:10:27.180071,Zone_4,1029
2025-12-19T12:10:32.000888,Zone_4,1034
2025-12-19T12:10:32.002599,Zone_2,1035
2025-12-19T12:10:51.444452,Zone_2,1041
2025-12-19T12:10:53.988369,Zone_2,1043
2025-12-19T12:10:59.126573,Zone_2,1048
2025-12-19T12:11:03.095685,Zone_2,1051
2025-12-19T12:11:21.601068,Zone_4,1059
2025-12-19T12:11:46.412593,Zone_2,1065
2025-12-19T12:11:51.203596,Zone_4,1072
2025-12-19T12:11:54.843120,Zone_4,1074
2025-12-19T12:11:59.865040,Zone_2,1075
2025-12-19T12:12:00.513775,Zone_3,1076
2025-12-19T12:12:02.874551,Zone_2,1077
2025-12-19T12:12:13.304238,Zone_2,1086
2025-12-19T12:12:18.166988,Zone_2,1089
2025-12-19T12:12:19.739337,Zone_3,1091
2025-12-19T12:12:23.704053,Zone_2,1095
2025-12-19T12:12:29.033772,Zone_4,1100
2025-12-19T12:12:33.392265,Zone_4,1105
2025-12-19T12:12:33.394152,Zone_2,1106
2025-12-19T12:12:50.591857,Zone_2,1112
2025-12-19T12:12:52.885142,Zone_2,1114
2025-12-19T12:12:56.922398,Zone_2,1119
2025-12-19T12:13:00.066518,Zone_2,1122
2025-12-19T12:13:17.168391,Zone_4,1130
2025-12-19T12:13:42.168394,Zone_2,1136
2025-12-19T12:13:47.067745,Zone_4,1143
2025-12-19T12:13:50.658379,Zone_4,1145
2025-12-19T12:13:55.510529,Zone_2,1146
2025-12-19T12:13:56.215728,Zone_3,1147
2025-12-19T12:13:58.545017,Zone_2,1148
2025-12-19T12:14:09.165253,Zone_2,1157
2025-12-19T12:14:14.014060,Zone_2,1160
2025-12-19T12:14:15.688474,Zone_3,1162
2025-12-19T12:14:19.699970,Zone_2,1166
2025-12-19T12:14:25.187425,Zone_4,1171
2025-12-19T12:14:29.520258,Zone_4,1176
2025-12-19T12:14:29.522056,Zone_2,1177
2025-12-19T12:14:46.199704,Zone_2,1183
2025-12-19T12:14:48.514615,Zone_2,1185
2025-12-19T12:14:52.593873,Zone_2,1190
2025-12-19T12:14:55.781819,Zone_2,1193
2025-12-19T12:15:12.570227,Zone_4,1201
2025-12-19T12:15:37.186380,Zone_2,1207
2025-12-19T12:15:42.068670,Zone_4,1214
2025-12-19T12:15:45.405264,Zone_4,1216
2025-12-19T12:15:50.113024,Zone_2,1217
2025-12-19T12:15:50.648761,Zone_3,1218
2025-12-19T12:15:52.906855,Zone_2,1219
2025-12-19T12:16:03.351552,Zone_2,1228
2025-12-19T12:16:08.007855,Zone_2,1231
2025-12-19T12:16:09.848580,Zone_3,1233
2025-12-19T12:16:13.728935,Zone_2,1237
2025-12-19T12:16:19.243389,Zone_4,1242
2025-12-19T12:16:23.457041,Zone_4,1247
2025-12-19T12:16:23.458715,Zone_2,1248
2025-12-19T12:16:40.659371,Zone_2,1254
2025-12-19T12:16:42.818500,Zone_2,1256
2025-12-19T12:16:46.994526,Zone_2,1261
2025-12-19T12:16:50.138897,Zone_2,1264
2025-12-19T12:17:06.886561,Zone_4,1272
2025-12-19T12:17:31.235274,Zone_2,1278
2025-12-19T12:17:35.930371,Zone_4,1285
2025-12-19T12:17:39.477466,Zone_4,1287
2025-12-19T12:17:44.562172,Zone_2,1288
2025-12-19T12:17:45.136707,Zone_3,1289
2025-12-19T12:17:47.471884,Zone_2,1290
2025-12-19T12:17:57.693395,Zone_2,1299
2025-12-19T12:18:02.435242,Zone_2,1302
2025-12-19T12:18:03.935265,Zone_3,1304
2025-12-19T12:18:08.079434,Zone_2,1308
2025-12-19T12:18:13.737547,Zone_4,1313
2025-12-19T12:18:18.030803,Zone_4,1318
2025-12-19T12:18:18.032638,Zone_2,1319
2025-12-19T12:18:34.456378,Zone_2,1325
2025-12-19T12:18:36.674063,Zone_2,1327
2025-12-19T12:18:40.543671,Zone_2,1332
2025-12-19T12:18:43.647763,Zone_2,1335
2025-12-19T12:19:00.693475,Zone_4,1343
2025-12-19T12:19:26.176215,Zone_2,1349
2025-12-19T12:19:30.846501,Zone_4,1356
2025-12-19T12:19:34.434868,Zone_4,1358
2025-12-19T12:19:39.116700,Zone_2,1359
2025-12-19T12:19:39.745613,Zone_3,1360
2025-12-19T12:19:42.090817,Zone_2,1361
2025-12-19T12:19:52.929454,Zone_2,1370
2025-12-19T12:19:57.520870,Zone_2,1373
